01/01/2020,5.2
02/01/2020,7
03/01/2020,6.9
04/01/2020,6
05/01/2020,6.7
06/01/2020,7.7
07/01/2020,8.6
08/01/2020,9.4
09/01/2020,8.1
10/01/2020,5.9
11/01/2020,6.6
12/01/2020,8.2
13/01/2020,6.5
14/01/2020,8.7
15/01/2020,7.1
16/01/2020,8.1
17/01/2020,6.6
18/01/2020,4.2
19/01/2020,2.1
20/01/2020,2.8
21/01/2020,3.4
22/01/2020,4.8
23/01/2020,6.3
24/01/2020,6
25/01/2020,6.2
26/01/2020,7.1
27/01/2020,6
28/01/2020,4.1
29/01/2020,5.6
30/01/2020,7.7
31/01/2020,9.5
01/02/2020,9.2
02/02/2020,8.4
03/02/2020,7.9
04/02/2020,6.3
05/02/2020,4.7
06/02/2020,3.9
07/02/2020,4.9
08/02/2020,6.5
09/02/2020,8.8
10/02/2020,6
11/02/2020,4.5
12/02/2020,4.9
13/02/2020,6
14/02/2020,6
15/02/2020,8.4
16/02/2020,8.4
17/02/2020,7.1
18/02/2020,5.9
19/02/2020,6.1
20/02/2020,6.8
21/02/2020,6.8
22/02/2020,8.6
23/02/2020,8.8
24/02/2020,7.4
25/02/2020,5.2
26/02/2020,4.3
27/02/2020,3.9
28/02/2020,5.9
29/02/2020,5.3
01/03/2020,5.5
02/03/2020,4.8
03/03/2020,4.8
04/03/2020,4.2
05/03/2020,4.5
06/03/2020,4.1
07/03/2020,6.5
08/03/2020,9
09/03/2020,8
10/03/2020,9.5
11/03/2020,9
12/03/2020,6.1
13/03/2020,7.7
14/03/2020,8.5
15/03/2020,8.4
16/03/2020,6.9
17/03/2020,9.3
18/03/2020,9.3
19/03/2020,5.7
20/03/2020,6.8
21/03/2020,5.9
22/03/2020,5.8
23/03/2020,6.3
24/03/2020,8.7
25/03/2020,8.2
26/03/2020,7.4
27/03/2020,6.3
28/03/2020,6.7
29/03/2020,4.6
30/03/2020,5.2
31/03/2020,6.4
01/04/2020,5
02/04/2020,8.1
03/04/2020,8.2
04/04/2020,8.9
05/04/2020,12.9
06/04/2020,12.4
07/04/2020,9.7
08/04/2020,13.1
09/04/2020,13.1
10/04/2020,14.1
11/04/2020,14.8
12/04/2020,13.7
13/04/2020,7.6
14/04/2020,5.9
15/04/2020,8.5
16/04/2020,10.8
17/04/2020,10.7
18/04/2020,8.3
19/04/2020,10.6
20/04/2020,10.1
21/04/2020,11.7
22/04/2020,12.2
23/04/2020,12.9
24/04/2020,12.3
25/04/2020,11
26/04/2020,11
27/04/2020,11.3
28/04/2020,8.1
29/04/2020,9.3
30/04/2020,8.7
01/05/2020,9.4
02/05/2020,9.8
03/05/2020,10
04/05/2020,11.5
05/05/2020,9.7
06/05/2020,10
07/05/2020,12.6
08/05/2020,15.3
09/05/2020,15.5
10/05/2020,10.7
11/05/2020,6.6
12/05/2020,6.3
13/05/2020,7.5
14/05/2020,6.4
15/05/2020,8.3
16/05/2020,10.6
17/05/2020,12
18/05/2020,13.5
19/05/2020,16.2
20/05/2020,16.9
21/05/2020,15.9
22/05/2020,16.1
23/05/2020,13.2
24/05/2020,14.9
25/05/2020,14.3
26/05/2020,15.9
27/05/2020,16.1
28/05/2020,16
29/05/2020,15.8
30/05/2020,15.7
31/05/2020,16.4
01/06/2020,16.2
02/06/2020,16.1
03/06/2020,13.1
04/06/2020,11
05/06/2020,11.5
06/06/2020,10.5
07/06/2020,12.1
08/06/2020,11.8
09/06/2020,12.1
10/06/2020,12.4
11/06/2020,14
12/06/2020,15.1
13/06/2020,17.4
14/06/2020,16.3
15/06/2020,17.2
16/06/2020,17.2
17/06/2020,16.3
18/06/2020,14.2
19/06/2020,14.8
20/06/2020,15.8
21/06/2020,16
22/06/2020,14.7
23/06/2020,18.6
24/06/2020,21.5
25/06/2020,22.6
26/06/2020,21.7
27/06/2020,16.2
28/06/2020,13.6
29/06/2020,13.4
30/06/2020,14.7
01/07/2020,16.7
02/07/2020,14.7
03/07/2020,14
04/07/2020,15.8
05/07/2020,16.3
06/07/2020,14.7
07/07/2020,12.8
08/07/2020,15
09/07/2020,15.2
10/07/2020,13.6
11/07/2020,13.5
12/07/2020,14.2
13/07/2020,15.7
14/07/2020,15.2
15/07/2020,14.3
16/07/2020,17.5
17/07/2020,18.9
18/07/2020,16.8
19/07/2020,14.9
20/07/2020,13.1
21/07/2020,13.6
22/07/2020,16.3
23/07/2020,16.4
24/07/2020,17.9
25/07/2020,18.3
26/07/2020,16.1
27/07/2020,17.1
28/07/2020,14.7
29/07/2020,14.8
30/07/2020,19.1
31/07/2020,23.8
01/08/2020,18.1
02/08/2020,16
03/08/2020,14.9
04/08/2020,13.9
05/08/2020,18.3
06/08/2020,20.5
07/08/2020,21.7
08/08/2020,21.7
09/08/2020,20.8
10/08/2020,22.3
11/08/2020,24.2
12/08/2020,25.2
13/08/2020,19.9
14/08/2020,18.5
15/08/2020,17.2
16/08/2020,18.1
17/08/2020,18.4
18/08/2020,18.4
19/08/2020,17.2
20/08/2020,18.2
21/08/2020,18
22/08/2020,16.8
23/08/2020,16.3
24/08/2020,15.5
25/08/2020,17.1
26/08/2020,17.1
27/08/2020,13.5
28/08/2020,14
29/08/2020,12.2
30/08/2020,11.7
31/08/2020,12.1
01/09/2020,12.8
02/09/2020,13.1
03/09/2020,16.6
04/09/2020,14
05/09/2020,13.4
06/09/2020,13.5
07/09/2020,13.6
08/09/2020,18.5
09/09/2020,16.1
10/09/2020,11.3
11/09/2020,12.8
12/09/2020,15.2
13/09/2020,17.5
14/09/2020,17.1
15/09/2020,20.1
16/09/2020,17.8
17/09/2020,15.1
18/09/2020,13.5
19/09/2020,15.7
20/09/2020,15.9
21/09/2020,15.5
22/09/2020,15.3
23/09/2020,13.8
24/09/2020,10
25/09/2020,9.8
26/09/2020,8
27/09/2020,9.8
28/09/2020,9.5
29/09/2020,12.5
30/09/2020,11.6
01/10/2020,11.3
02/10/2020,10.1
03/10/2020,11.5
04/10/2020,10.9
05/10/2020,11.7
06/10/2020,12.3
07/10/2020,11.8
08/10/2020,12.6
09/10/2020,8.8
10/10/2020,9.3
11/10/2020,9.7
12/10/2020,8.8
13/10/2020,8.3
14/10/2020,10.6
15/10/2020,8.4
16/10/2020,9.1
17/10/2020,9.1
18/10/2020,9
19/10/2020,10.7
20/10/2020,13.5
21/10/2020,14
22/10/2020,11.2
23/10/2020,10.3
24/10/2020,9.6
25/10/2020,9.4
26/10/2020,9.1
27/10/2020,8.9
28/10/2020,8.7
29/10/2020,9.8
30/10/2020,12.1
31/10/2020,12.4
01/11/2020,12.8
02/11/2020,12
03/11/2020,7
04/11/2020,5.4
05/11/2020,6.8
06/11/2020,6.9
07/11/2020,7.6
08/11/2020,9
09/11/2020,12.1
10/11/2020,12.3
11/11/2020,10.5
12/11/2020,9.9
13/11/2020,10.1
14/11/2020,11
15/11/2020,10.6
16/11/2020,9.4
17/11/2020,11.6
18/11/2020,12.7
19/11/2020,7.6
20/11/2020,6.1
21/11/2020,8.4
22/11/2020,7.6
23/11/2020,6
24/11/2020,7
25/11/2020,8.7
26/11/2020,3.3
27/11/2020,3
28/11/2020,4.4
29/11/2020,6.7
30/11/2020,7.9
01/12/2020,4.2
02/12/2020,4.6
03/12/2020,3.9
04/12/2020,3.7
05/12/2020,4.6
06/12/2020,2.2
07/12/2020,1.7
08/12/2020,2.3
09/12/2020,4
10/12/2020,6.2
11/12/2020,7.8
12/12/2020,7.2
13/12/2020,6.3
14/12/2020,7.8
15/12/2020,7.9
16/12/2020,7.8
17/12/2020,8.3
18/12/2020,9.2
19/12/2020,9.7
20/12/2020,7.1
21/12/2020,7.6
22/12/2020,7
23/12/2020,7
24/12/2020,2.9
25/12/2020,1.8
26/12/2020,3.8
27/12/2020,4.5
28/12/2020,1
29/12/2020,0.9
30/12/2020,1
