01/01/2021,0
02/01/2021,0.5
03/01/2021,1.6
04/01/2021,2.6
05/01/2021,2.5
06/01/2021,2.1
07/01/2021,-1.1
08/01/2021,-0.7
09/01/2021,1.2
10/01/2021,1.6
11/01/2021,4.7
12/01/2021,5
13/01/2021,3.7
14/01/2021,4.2
15/01/2021,2
16/01/2021,3.3
17/01/2021,5
18/01/2021,6.2
19/01/2021,7.4
20/01/2021,9.5
21/01/2021,4.6
22/01/2021,3.8
23/01/2021,1.4
24/01/2021,-0.5
25/01/2021,0.3
26/01/2021,3
27/01/2021,5.4
28/01/2021,8.8
29/01/2021,8
30/01/2021,3
31/01/2021,0.9
01/02/2021,3.7
02/02/2021,5.7
03/02/2021,6.4
04/02/2021,5.1
05/02/2021,7.1
06/02/2021,3.7
07/02/2021,1.2
08/02/2021,-0.2
09/02/2021,-0.3
10/02/2021,-0.1
11/02/2021,-2
12/02/2021,-0.3
13/02/2021,-0.6
14/02/2021,2.4
15/02/2021,7.1
16/02/2021,9.2
17/02/2021,8.6
18/02/2021,8.4
19/02/2021,7.6
20/02/2021,10.5
21/02/2021,10.5
22/02/2021,8.4
23/02/2021,8.9
24/02/2021,11.5
25/02/2021,8.8
26/02/2021,5.9
27/02/2021,5.8
28/02/2021,5.6
01/03/2021,4.4
02/03/2021,4.2
03/03/2021,3.9
04/03/2021,4.2
05/03/2021,3.8
06/03/2021,2.9
07/03/2021,2.7
08/03/2021,5.2
09/03/2021,6.4
10/03/2021,8.1
11/03/2021,8.3
12/03/2021,6.6
13/03/2021,6.3
14/03/2021,6.4
15/03/2021,8.4
16/03/2021,10.3
17/03/2021,6.9
18/03/2021,6.6
19/03/2021,8.1
20/03/2021,8.3
21/03/2021,8.3
22/03/2021,6.3
23/03/2021,7.6
24/03/2021,9
25/03/2021,8.7
26/03/2021,8.6
27/03/2021,6.3
28/03/2021,9.7
29/03/2021,13.1
30/03/2021,12.2
31/03/2021,14.4
01/04/2021,8.8
02/04/2021,6.9
03/04/2021,6.4
04/04/2021,6.7
05/04/2021,4.3
06/04/2021,2.8
07/04/2021,2.3
08/04/2021,6.7
09/04/2021,7
10/04/2021,4.6
11/04/2021,3.2
12/04/2021,3.7
13/04/2021,5
14/04/2021,7.4
15/04/2021,5
16/04/2021,5.3
17/04/2021,6.1
18/04/2021,7.4
19/04/2021,8.9
20/04/2021,9.7
21/04/2021,8.8
22/04/2021,7.3
23/04/2021,8.6
24/04/2021,9.5
25/04/2021,8.3
26/04/2021,7.6
27/04/2021,8.1
28/04/2021,7.9
29/04/2021,5.6
30/04/2021,6.3
01/05/2021,5.9
02/05/2021,6.7
03/05/2021,7.3
04/05/2021,8.4
05/05/2021,5.9
06/05/2021,5.9
07/05/2021,7.4
08/05/2021,10
09/05/2021,13.2
10/05/2021,12.5
11/05/2021,10.7
12/05/2021,10.7
13/05/2021,11.1
14/05/2021,9.9
15/05/2021,10.3
16/05/2021,11.2
17/05/2021,11.7
18/05/2021,10.6
19/05/2021,11.1
20/05/2021,8.8
21/05/2021,10.6
22/05/2021,10.1
23/05/2021,8.6
24/05/2021,9.4
25/05/2021,10.6
26/05/2021,10.2
27/05/2021,12.1
28/05/2021,13.3
29/05/2021,15.8
30/05/2021,14
31/05/2021,14
01/06/2021,16.4
02/06/2021,17.9
03/06/2021,16.8
04/06/2021,13.7
05/06/2021,14.9
06/06/2021,16.8
07/06/2021,16.9
08/06/2021,14.9
09/06/2021,16.5
10/06/2021,18.4
11/06/2021,17.8
12/06/2021,15.7
13/06/2021,17.7
14/06/2021,17.5
15/06/2021,16.1
16/06/2021,17.8
17/06/2021,17
18/06/2021,13.1
19/06/2021,13.6
20/06/2021,13.4
21/06/2021,11.6
22/06/2021,12.3
23/06/2021,11.9
24/06/2021,14.8
25/06/2021,14.6
26/06/2021,15.6
27/06/2021,15.6
28/06/2021,15.4
29/06/2021,16.1
30/06/2021,14.9
01/07/2021,15.4
02/07/2021,17.3
03/07/2021,17.8
04/07/2021,17.5
05/07/2021,16.1
06/07/2021,15
07/07/2021,16.9
08/07/2021,16.9
09/07/2021,16.9
10/07/2021,16.7
11/07/2021,16.1
12/07/2021,16.7
13/07/2021,17.9
14/07/2021,17.1
15/07/2021,17.5
16/07/2021,18.3
17/07/2021,20.6
18/07/2021,21.4
19/07/2021,21.3
20/07/2021,21.7
21/07/2021,21.6
22/07/2021,22.3
23/07/2021,19.2
24/07/2021,17.5
25/07/2021,17.6
26/07/2021,19.3
27/07/2021,18.4
28/07/2021,16.7
29/07/2021,15
30/07/2021,14.4
31/07/2021,16.2
01/08/2021,15.6
02/08/2021,14.8
03/08/2021,14.7
04/08/2021,15.9
05/08/2021,15.7
06/08/2021,17.3
07/08/2021,15.5
08/08/2021,16
09/08/2021,16.1
10/08/2021,16.8
11/08/2021,16.4
12/08/2021,16.7
13/08/2021,16.6
14/08/2021,17.4
15/08/2021,16.9
16/08/2021,14.5
17/08/2021,14.9
18/08/2021,17.2
19/08/2021,16.8
20/08/2021,17.6
21/08/2021,16.9
22/08/2021,17.5
23/08/2021,17.4
24/08/2021,16.3
25/08/2021,16.3
26/08/2021,16.3
27/08/2021,13.7
28/08/2021,14.7
29/08/2021,13.5
30/08/2021,14.3
31/08/2021,14.4
01/09/2021,14.9
02/09/2021,16
03/09/2021,16.1
04/09/2021,15.4
05/09/2021,18
06/09/2021,19.1
07/09/2021,20.5
08/09/2021,21.4
09/09/2021,18.8
10/09/2021,18.4
11/09/2021,18.5
12/09/2021,15
13/09/2021,15.4
14/09/2021,15.3
15/09/2021,15.7
16/09/2021,16.2
17/09/2021,15.6
18/09/2021,16.5
19/09/2021,15.6
20/09/2021,13.9
21/09/2021,14.7
22/09/2021,14.6
23/09/2021,15.6
24/09/2021,16.4
25/09/2021,17.1
26/09/2021,16.5
27/09/2021,13.9
28/09/2021,12.4
29/09/2021,10.5
30/09/2021,11
01/10/2021,13.3
02/10/2021,9.8
03/10/2021,11.2
04/10/2021,11.8
05/10/2021,11.3
06/10/2021,12.1
07/10/2021,14.7
08/10/2021,14.9
09/10/2021,13.9
10/10/2021,12.5
11/10/2021,10.8
12/10/2021,11.9
13/10/2021,11.8
14/10/2021,12.3
15/10/2021,10.7
16/10/2021,9.9
17/10/2021,12.4
18/10/2021,13.1
19/10/2021,15.4
20/10/2021,13.3
21/10/2021,8
22/10/2021,8.7
23/10/2021,10.3
24/10/2021,11.9
25/10/2021,12.4
26/10/2021,11.6
27/10/2021,13.4
28/10/2021,14
29/10/2021,13.3
30/10/2021,10.7
31/10/2021,9.6
01/11/2021,9.8
02/11/2021,7.1
03/11/2021,5.6
04/11/2021,6.5
05/11/2021,4.9
06/11/2021,7.8
07/11/2021,9.7
08/11/2021,8.4
09/11/2021,10.8
10/11/2021,10.8
11/11/2021,11.3
12/11/2021,10.8
13/11/2021,11
14/11/2021,9.1
15/11/2021,8.9
16/11/2021,8.2
17/11/2021,8.4
18/11/2021,9.8
19/11/2021,10.9
20/11/2021,9.9
21/11/2021,5.1
22/11/2021,4.1
23/11/2021,3.9
24/11/2021,5.2
25/11/2021,3.8
26/11/2021,4.6
27/11/2021,2.4
28/11/2021,0.3
29/11/2021,3
30/11/2021,4.7
01/12/2021,7.5
02/12/2021,2.6
03/12/2021,4
04/12/2021,4.8
05/12/2021,5
06/12/2021,3.8
07/12/2021,4.1
08/12/2021,5
09/12/2021,5.4
10/12/2021,4.8
11/12/2021,6.2
12/12/2021,8.4
13/12/2021,9.7
14/12/2021,9.2
15/12/2021,9.4
16/12/2021,9.4
17/12/2021,7
18/12/2021,5.3
19/12/2021,3.5
20/12/2021,3.5
21/12/2021,3.5
22/12/2021,2.7
23/12/2021,5.2
24/12/2021,6.8
25/12/2021,5.4
26/12/2021,5.5
27/12/2021,6.5
28/12/2021,8.3
29/12/2021,9.5
30/12/2021,11.3
31/12/2021,12.9
