27/05/2017,18.7
28/05/2017,16.1
29/05/2017,15.3
30/05/2017,15.3
31/05/2017,15.6
01/06/2017,17.2
02/06/2017,15.7
03/06/2017,14.5
04/06/2017,12.7
05/06/2017,12.2
06/06/2017,12.1
07/06/2017,13.6
08/06/2017,14.4
09/06/2017,14.8
10/06/2017,16.1
11/06/2017,16.4
12/06/2017,14.6
13/06/2017,15
14/06/2017,17.1
15/06/2017,15.8
16/06/2017,16.2
17/06/2017,20
18/06/2017,20.2
19/06/2017,21.8
20/06/2017,20.7
21/06/2017,21.7
22/06/2017,18
23/06/2017,15.2
24/06/2017,17.7
25/06/2017,15.9
26/06/2017,14.4
27/06/2017,15.4
28/06/2017,13
29/06/2017,13.1
30/06/2017,14.6
01/07/2017,16.8
02/07/2017,16.3
03/07/2017,17
04/07/2017,16.2
05/07/2017,18.1
06/07/2017,21.1
07/07/2017,19
08/07/2017,17.6
09/07/2017,18.9
10/07/2017,17.3
11/07/2017,14.6
12/07/2017,15.9
13/07/2017,16.9
14/07/2017,15.8
15/07/2017,16.8
16/07/2017,18.7
17/07/2017,17
18/07/2017,19.4
19/07/2017,18.9
20/07/2017,16
21/07/2017,16
22/07/2017,15
23/07/2017,15.2
24/07/2017,16.6
25/07/2017,16.7
26/07/2017,16.9
27/07/2017,15.4
28/07/2017,15.7
29/07/2017,15.8
30/07/2017,15.8
31/07/2017,15.8
01/08/2017,15.8
02/08/2017,16.4
03/08/2017,17
04/08/2017,16.7
05/08/2017,14.7
06/08/2017,14.5
07/08/2017,15.9
08/08/2017,13.8
09/08/2017,14.6
10/08/2017,13.9
11/08/2017,13.2
12/08/2017,17.2
13/08/2017,14.3
14/08/2017,15.4
15/08/2017,17.3
16/08/2017,15
17/08/2017,18.3
18/08/2017,15.6
19/08/2017,14.7
20/08/2017,14.4
21/08/2017,15.5
22/08/2017,18.5
23/08/2017,18.3
24/08/2017,15.3
25/08/2017,15.6
26/08/2017,16.7
27/08/2017,17.7
28/08/2017,18.6
29/08/2017,16.4
30/08/2017,13.4
31/08/2017,12.7
01/09/2017,13.2
02/09/2017,13.3
03/09/2017,13.2
04/09/2017,17.1
05/09/2017,17
06/09/2017,13.6
07/09/2017,13.8
08/09/2017,15.1
09/09/2017,13.2
10/09/2017,11.7
11/09/2017,13.5
12/09/2017,13.3
13/09/2017,13.2
14/09/2017,11.7
15/09/2017,11.1
16/09/2017,10.7
17/09/2017,11.9
18/09/2017,12
19/09/2017,10.5
20/09/2017,12.9
21/09/2017,14.2
22/09/2017,10.7
23/09/2017,15.1
24/09/2017,15.5
25/09/2017,15.4
26/09/2017,15.2
27/09/2017,15.2
28/09/2017,15.9
29/09/2017,14.7
30/09/2017,12.7
01/10/2017,14.3
02/10/2017,13.7
03/10/2017,11.2
04/10/2017,11.6
05/10/2017,12.9
06/10/2017,9.9
07/10/2017,12.3
08/10/2017,12.3
09/10/2017,12.9
10/10/2017,14
11/10/2017,13.9
12/10/2017,12.7
13/10/2017,14.8
14/10/2017,17.1
15/10/2017,14.6
16/10/2017,16.3
17/10/2017,12.1
18/10/2017,11
19/10/2017,12.5
20/10/2017,12.4
21/10/2017,12
22/10/2017,10.4
23/10/2017,11.8
24/10/2017,14.1
25/10/2017,13.8
26/10/2017,10.2
27/10/2017,9.6
28/10/2017,9.7
29/10/2017,10.7
30/10/2017,5.9
31/10/2017,7.8
01/11/2017,10.8
02/11/2017,7.7
03/11/2017,9.7
04/11/2017,10.2
05/11/2017,6.3
06/11/2017,5.3
07/11/2017,7.6
08/11/2017,5.7
09/11/2017,7.6
10/11/2017,8.1
11/11/2017,7.5
12/11/2017,5.8
13/11/2017,4.2
14/11/2017,6.4
15/11/2017,9.8
16/11/2017,10.2
17/11/2017,4
18/11/2017,4.7
19/11/2017,5.5
20/11/2017,7.3
21/11/2017,11.7
22/11/2017,12.7
23/11/2017,7.6
24/11/2017,4.7
25/11/2017,2.6
26/11/2017,5.4
27/11/2017,5.6
28/11/2017,4.1
29/11/2017,3
30/11/2017,1.1
01/12/2017,2.7
02/12/2017,4.9
03/12/2017,6.4
04/12/2017,5.1
05/12/2017,6.7
06/12/2017,9.1
07/12/2017,9
08/12/2017,1.8
09/12/2017,0.2
10/12/2017,0
11/12/2017,0.2
12/12/2017,-0.4
13/12/2017,0.8
14/12/2017,3.9
15/12/2017,3
16/12/2017,1.4
17/12/2017,4
18/12/2017,3.2
19/12/2017,3.8
20/12/2017,6.5
21/12/2017,9.1
22/12/2017,9
23/12/2017,8.3
24/12/2017,8.7
25/12/2017,9.7
26/12/2017,4.1
27/12/2017,1.9
28/12/2017,2.1
29/12/2017,4.2
30/12/2017,7.6
31/12/2017,8.5
